Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1R_Discharge_kW,A1R_Discharge_cum_kWh,A1R_Work_kW,A1R_CEV1_Activity,A1R_MCS_Status,A1R_minus_A0_cum_kWh
394,10:15,0.0,99.63381337883072,4.794519870019917,Digging,Idle,0.0,101.16119125435854,3.1529869964791013,Loading/Swinging,Idle,1.5273778755278187
395,10:30,0.0,99.63381337883072,4.657931520518802,Digging,Idle,0.0,101.16119125435854,4.794519870019917,Digging,Idle,1.5273778755278187
396,10:45,8.0,101.63381337883072,0.0,Charging,Serving CEV,8.000000000000007,103.16119125435854,0.0,Charging,Serving CEV,1.5273778755278187
397,11:00,0.0,101.63381337883072,4.86547445906516,Digging,Idle,0.0,103.16119125435854,4.657931520518802,Digging,Idle,1.5273778755278187
398,11:15,0.0,101.63381337883072,4.439013349523625,Traveling,Idle,0.0,103.16119125435854,4.439013349523625,Traveling,Idle,1.5273778755278187
399,11:30,0.0,101.63381337883072,5.129076326083116,Digging,Idle,0.0,103.16119125435854,4.86547445906516,Digging,Idle,1.5273778755278187
400,11:45,0.0,101.63381337883072,4.942041660435401,Digging,Idle,0.0,103.16119125435854,3.0932934509761885,Loading/Swinging,Idle,1.5273778755278187
401,12:00,8.0,103.63381337883072,0.0,Charging,Serving CEV,8.0,105.16119125435854,0.0,Charging,Serving CEV,1.5273778755278187
402,12:15,8.0,105.63381337883072,0.0,Charging,Serving CEV,0.0,105.16119125435854,0.0,Idle,Idle,-0.4726221244721813
403,12:30,8.0,107.63381337883072,0.0,Charging,Serving CEV,0.0,105.16119125435854,0.0,Idle,Idle,-2.4726221244721813
404,12:45,8.0,109.63381337883072,0.0,Charging,Serving CEV,7.330462235531797,106.99380681324149,0.0,Charging,Serving CEV,-2.640006565589232
405,13:00,2.06798585373512,110.15080984226451,0.0,Charging,Serving CEV,0.0,106.99380681324149,0.0,Idle,Idle,-3.1570030290230164
406,13:15,0.0,110.15080984226451,0.0,Idle,Idle,0.0,106.99380681324149,0.0,Idle,Idle,-3.1570030290230164
407,13:30,0.0,110.15080984226451,0.0,Idle,Idle,6.775399999999998,108.68765681324149,0.0,Charging,Serving CEV,-1.4631530290230188
408,13:45,0.0,110.15080984226451,0.0,Idle,Idle,0.0,108.68765681324149,0.0,Idle,Idle,-1.4631530290230188
409,14:00,0.0,110.15080984226451,4.787947791405182,Digging,Idle,0.0,108.68765681324149,5.129076326083116,Digging,Idle,-1.4631530290230188
410,14:15,8.646641599146527e-14,110.15080984226452,4.615289989059365,Digging,Idle,0.0,108.68765681324149,4.942041660435401,Digging,Idle,-1.463153029023033
411,14:30,7.999999999999765,112.15080984226447,0.0,Charging,Serving CEV,1.7107179865185174,109.11533630987111,0.0,Charging,Serving CEV,-3.035473532393354
412,14:45,0.0,112.15080984226447,4.460946712978933,Traveling,Idle,0.0,109.11533630987111,4.460946712978933,Traveling,Idle,-3.035473532393354
413,15:00,0.0,112.15080984226447,3.1529869964791013,Loading/Swinging,Idle,0.0,109.11533630987111,3.25770405979538,Loading/Swinging,Idle,-3.035473532393354
414,15:15,-3.232969447708456e-13,112.15080984226438,3.0932934509761885,Loading/Swinging,Idle,0.0,109.11533630987111,4.787947791405182,Digging,Idle,-3.0354735323932687
415,15:30,0.0,112.15080984226438,3.25770405979538,Loading/Swinging,Idle,0.0,109.11533630987111,4.615289989059365,Digging,Idle,-3.0354735323932687
416,15:45,7.999999999999962,114.15080984226438,0.0,Charging,Serving CEV,7.668188553238852,111.03238344818084,0.0,Charging,Serving CEV,-3.118426394083542
417,16:00,0.0,114.15080984226438,3.16518186374739,Loading/Swinging,Idle,0.0,111.03238344818084,3.16518186374739,Loading/Swinging,Idle,-3.118426394083542
418,16:15,0.0,114.15080984226438,5.4042714993210215,Traveling,Idle,0.0,111.03238344818084,5.4042714993210215,Traveling,Idle,-3.118426394083542
419,16:30,0.0,114.15080984226438,3.06163936820725,Loading/Swinging,Idle,0.0,111.03238344818084,3.06163936820725,Loading/Swinging,Idle,-3.118426394083542
420,16:45,0.0,114.15080984226438,3.2732444224618615,Loading/Swinging,Idle,0.0,111.03238344818084,3.2732444224618615,Loading/Swinging,Idle,-3.118426394083542
421,17:00,8.0,116.15080984226438,0.0,Charging,Serving CEV,0.7184371537375256,111.21199273661522,0.0,Charging,Serving CEV,-4.938817105649164
422,17:15,8.0,118.15080984226438,0.0,Charging,Serving CEV,8.0,113.21199273661522,0.0,Charging,Serving CEV,-4.938817105649164
423,17:30,5.956800000000512,119.6400098422645,0.0,Charging,Serving CEV,8.0,115.21199273661522,0.0,Charging,Serving CEV,-4.428017105649289
424,17:45,0.0,119.6400098422645,0.0,Idle,Idle,8.0,117.21199273661522,0.0,Charging,Serving CEV,-2.428017105649289
425,18:00,0.0,119.6400098422645,0.0,Idle,Idle,8.0,119.21199273661522,0.0,Charging,Serving CEV,-0.42801710564928896
426,18:15,0.0,119.6400098422645,0.0,Idle,Idle,0.0,119.21199273661522,0.0,Idle,Traveling,-0.42801710564928896
427,18:30,0.0,119.6400098422645,0.0,Idle,Traveling,0.0,119.21199273661522,0.0,Idle,Idle,-0.42801710564928896
428,18:45,0.0,119.6400098422645,0.0,Idle,Idle,0.0,119.21199273661522,0.0,Idle,Idle,-0.42801710564928896
429,19:00,0.0,119.6400098422645,0.0,Idle,Idle,0.0,119.21199273661522,0.0,Idle,Idle,-0.42801710564928896
430,19:15,0.0,119.6400098422645,0.0,Idle,Idle,0.0,119.21199273661522,0.0,Idle,Idle,-0.42801710564928896
431,19:30,0.0,119.6400098422645,0.0,Idle,Idle,0.0,119.21199273661522,0.0,Idle,Idle,-0.42801710564928896
432,19:45,0.0,119.6400098422645,0.0,Idle,Idle,0.0,119.21199273661522,0.0,Idle,Idle,-0.42801710564928896
433,20:00,0.0,119.6400098422645,0.0,Idle,Idle,0.0,119.21199273661522,0.0,Idle,Idle,-0.42801710564928896
434,20:15,0.0,119.6400098422645,0.0,Idle,Idle,0.0,119.21199273661522,0.0,Idle,Idle,-0.42801710564928896
435,20:30,0.0,119.6400098422645,0.0,Idle,Idle,0.0,119.21199273661522,0.0,Idle,Idle,-0.42801710564928896
436,20:45,0.0,119.6400098422645,0.0,Idle,Idle,0.0,119.21199273661522,0.0,Idle,Idle,-0.42801710564928896
437,21:00,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
438,21:15,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
439,21:30,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
440,21:45,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
441,22:00,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
442,22:15,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
443,22:30,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
444,22:45,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
445,23:00,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
446,23:15,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
447,23:30,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
448,23:45,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
449,00:00,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
450,00:15,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
451,00:30,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
452,00:45,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
453,01:00,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
454,01:15,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
455,01:30,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
456,01:45,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
457,02:00,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
458,02:15,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
459,02:30,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
460,02:45,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
461,03:00,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
462,03:15,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
463,03:30,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
464,03:45,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
465,04:00,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
466,04:15,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
467,04:30,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
468,04:45,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
469,05:00,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
470,05:15,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
471,05:30,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
472,05:45,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
473,06:00,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
474,06:15,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
475,06:30,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
476,06:45,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
477,07:00,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
478,07:15,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
479,07:30,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
480,07:45,0.0,119.6400098422645,0.0,Idle,Charging (grid),0.0,119.21199273661522,0.0,Idle,Charging (grid),-0.42801710564928896
