Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1R_Discharge_kW,A1R_Discharge_cum_kWh,A1R_Work_kW,A1R_CEV1_Activity,A1R_MCS_Status,A2R_Discharge_kW,A2R_Discharge_cum_kWh,A2R_Work_kW,A2R_CEV1_Activity,A2R_MCS_Status,A1R_minus_A0_cum_kWh,A2R_minus_A0_cum_kWh
130,16:15,0.0,41.98281337883073,4.684409307125171,Traveling,Idle,0.0,39.50212009883822,4.684409307125171,Traveling,Idle,8.0,40.575921762850605,0.0,Charging,Serving CEV,-2.480693279992508,-1.406891615980122
131,16:30,0.0,41.98281337883073,2.921933714235621,Loading/Swinging,Idle,0.0,39.50212009883822,2.921933714235621,Loading/Swinging,Idle,8.0,42.575921762850605,0.0,Charging,Serving CEV,-2.480693279992508,0.5931083840198781
132,16:45,0.0,41.98281337883073,3.332203216357613,Loading/Swinging,Idle,0.0,39.50212009883822,3.332203216357613,Loading/Swinging,Idle,0.0,42.575921762850605,3.332203216357613,Loading/Swinging,Idle,-2.480693279992508,0.5931083840198781
133,17:00,8.0,43.98281337883073,0.0,Charging,Serving CEV,0.021774399300142022,39.507563698663255,0.0,Charging,Serving CEV,8.0,44.575921762850605,0.0,Charging,Serving CEV,-4.475249680167472,0.5931083840198781
134,17:15,8.0,45.98281337883073,0.0,Charging,Serving CEV,8.0,41.507563698663255,0.0,Charging,Serving CEV,8.0,46.575921762850605,0.0,Charging,Serving CEV,-4.475249680167472,0.5931083840198781
135,17:30,8.0,47.98281337883073,0.0,Charging,Serving CEV,8.0,43.507563698663255,0.0,Charging,Serving CEV,3.7265677432505626,47.50756369866325,0.0,Charging,Serving CEV,-4.475249680167472,-0.4752496801674795
136,17:45,0.0,47.98281337883073,0.0,Idle,Idle,8.0,45.507563698663255,0.0,Charging,Serving CEV,0.0,47.50756369866325,0.0,Idle,Traveling,-2.4752496801674724,-0.4752496801674795
137,18:00,0.0,47.98281337883073,0.0,Idle,Idle,8.0,47.507563698663255,0.0,Charging,Serving CEV,0.0,47.50756369866325,0.0,Idle,Idle,-0.4752496801674724,-0.4752496801674795
138,18:15,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-0.4752496801674724,-0.4752496801674795
139,18:30,0.0,47.98281337883073,0.0,Idle,Traveling,0.0,47.507563698663255,0.0,Idle,Traveling,0.0,47.50756369866325,0.0,Idle,Idle,-0.4752496801674724,-0.4752496801674795
140,18:45,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-0.4752496801674724,-0.4752496801674795
141,19:00,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-0.4752496801674724,-0.4752496801674795
142,19:15,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-0.4752496801674724,-0.4752496801674795
143,19:30,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-0.4752496801674724,-0.4752496801674795
144,19:45,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-0.4752496801674724,-0.4752496801674795
145,20:00,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-0.4752496801674724,-0.4752496801674795
146,20:15,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-0.4752496801674724,-0.4752496801674795
147,20:30,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-0.4752496801674724,-0.4752496801674795
148,20:45,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-0.4752496801674724,-0.4752496801674795
149,21:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
150,21:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
151,21:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
152,21:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
153,22:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
154,22:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
155,22:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
156,22:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
157,23:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
158,23:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
159,23:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
160,23:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
161,00:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
162,00:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
163,00:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
164,00:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
165,01:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
166,01:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
167,01:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
168,01:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
169,02:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
170,02:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
171,02:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
172,02:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
173,03:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
174,03:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
175,03:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
176,03:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
177,04:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
178,04:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
179,04:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
180,04:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
181,05:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
182,05:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
183,05:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
184,05:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
185,06:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
186,06:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
187,06:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
188,06:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
189,07:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
190,07:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
191,07:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
192,07:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-0.4752496801674724,-0.4752496801674795
193,08:00,0.0,47.98281337883073,5.277518289224629,Digging,Traveling,0.0,47.507563698663255,5.277518289224629,Digging,Traveling,0.0,47.50756369866325,5.277518289224629,Digging,Traveling,-0.4752496801674724,-0.4752496801674795
194,08:15,0.0,47.98281337883073,4.68521842561787,Digging,Idle,0.0,47.507563698663255,4.68521842561787,Digging,Idle,0.0,47.50756369866325,4.68521842561787,Digging,Idle,-0.4752496801674724,-0.4752496801674795
195,08:30,7.880099999999995,49.95283837883073,0.0,Charging,Serving CEV,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,4.8753080300700455,Digging,Idle,-2.445274680167472,-2.445274680167479
196,08:45,0.0,49.95283837883073,4.8753080300700455,Digging,Idle,8.0,49.507563698663255,0.0,Charging,Serving CEV,0.0,47.50756369866325,4.50338352948001,Digging,Idle,-0.44527468016747207,-2.445274680167479
197,09:00,0.0,49.95283837883073,4.50338352948001,Digging,Idle,0.0,49.507563698663255,4.8753080300700455,Digging,Idle,8.0,49.50756369866325,0.0,Charging,Serving CEV,-0.44527468016747207,-0.4452746801674792
198,09:15,8.0,51.95283837883073,0.0,Charging,Serving CEV,0.0,49.507563698663255,4.50338352948001,Digging,Idle,0.0,49.50756369866325,5.013296309971706,Traveling,Idle,-2.445274680167472,-2.445274680167479
199,09:30,0.0,51.95283837883073,5.013296309971706,Traveling,Idle,8.0,51.507563698663255,0.0,Charging,Serving CEV,0.0,49.50756369866325,4.917793358056271,Digging,Idle,-0.44527468016747207,-2.445274680167479
200,09:45,8.000000000000004,53.95283837883073,0.0,Charging,Serving CEV,0.0,51.507563698663255,5.013296309971706,Traveling,Idle,0.0,49.50756369866325,4.870091556769901,Digging,Idle,-2.445274680167472,-4.445274680167479
201,10:00,0.0,53.95283837883073,4.917793358056271,Digging,Idle,0.0,51.507563698663255,4.917793358056271,Digging,Idle,1.2363410675335622,49.816648965546634,0.0,Charging,Serving CEV,-2.445274680167472,-4.136189413284093
202,10:15,0.0,53.95283837883073,4.870091556769901,Digging,Idle,0.0,51.507563698663255,4.870091556769901,Digging,Idle,0.0,49.816648965546634,4.813328575149538,Digging,Idle,-2.445274680167472,-4.136189413284093
203,10:30,0.0,53.95283837883073,4.813328575149538,Digging,Idle,0.0,51.507563698663255,4.813328575149538,Digging,Idle,0.0,49.816648965546634,4.437429102411627,Digging,Idle,-2.445274680167472,-4.136189413284093
204,10:45,8.0,55.95283837883073,0.0,Charging,Serving CEV,0.00033807433997523617,51.507648217248246,0.0,Charging,Serving CEV,6.392167221074008,51.41469077081514,0.0,Charging,Serving CEV,-4.445190161582481,-4.538147608015585
205,11:00,0.0,55.95283837883073,4.437429102411627,Digging,Idle,0.0,51.507648217248246,3.451415663777734,Loading/Swinging,Idle,0.0,51.41469077081514,4.483305113738204,Traveling,Idle,-4.445190161582481,-4.538147608015585
206,11:15,0.0,55.95283837883073,4.483305113738204,Traveling,Idle,0.0,51.507648217248246,4.483305113738204,Traveling,Idle,0.0,51.41469077081514,4.9877654276169565,Digging,Idle,-4.445190161582481,-4.538147608015585
207,11:30,0.0,55.95283837883073,4.9877654276169565,Digging,Idle,0.0,51.507648217248246,4.437429102411627,Digging,Idle,0.0,51.41469077081514,4.69973484228671,Digging,Idle,-4.445190161582481,-4.538147608015585
208,11:45,0.0,55.95283837883073,4.69973484228671,Digging,Idle,0.0,51.507648217248246,4.9877654276169565,Digging,Idle,0.0,51.41469077081514,4.765877023522664,Digging,Idle,-4.445190161582481,-4.538147608015585
209,12:00,8.0,57.95283837883073,0.0,Charging,Serving CEV,7.906215307544521,53.48420204413438,0.0,Charging,Serving CEV,0.0,51.41469077081514,0.0,Idle,Idle,-4.468636334696349,-6.538147608015585
210,12:15,8.0,59.95283837883073,0.0,Charging,Serving CEV,8.0,55.48420204413438,0.0,Charging,Serving CEV,8.0,53.41469077081514,0.0,Charging,Serving CEV,-4.468636334696349,-6.538147608015585
211,12:30,7.421899999999994,61.808313378830725,0.0,Charging,Serving CEV,8.0,57.48420204413438,0.0,Charging,Serving CEV,8.0,55.41469077081514,0.0,Charging,Serving CEV,-4.324111334696347,-6.393622608015583
212,12:45,0.0,61.808313378830725,0.0,Idle,Idle,8.0,59.48420204413438,0.0,Charging,Serving CEV,7.878425958976343,57.38429726055922,0.0,Charging,Serving CEV,-2.3241113346963473,-4.424016118271503
213,13:00,0.0,61.808313378830725,0.0,Idle,Idle,8.0,61.48420204413438,0.0,Charging,Serving CEV,0.0,57.38429726055922,0.0,Idle,Idle,-0.32411133469634734,-4.424016118271503
214,13:15,0.0,61.808313378830725,0.0,Idle,Idle,0.0,61.48420204413438,0.0,Idle,Idle,0.0,57.38429726055922,0.0,Idle,Idle,-0.32411133469634734,-4.424016118271503
215,13:30,0.0,61.808313378830725,0.0,Idle,Idle,0.0,61.48420204413438,0.0,Idle,Idle,0.0,57.38429726055922,0.0,Idle,Idle,-0.32411133469634734,-4.424016118271503
216,13:45,0.0,61.808313378830725,0.0,Idle,Idle,0.0,61.48420204413438,0.0,Idle,Idle,8.0,59.38429726055922,0.0,Charging,Serving CEV,-0.32411133469634734,-2.4240161182715028
217,14:00,0.0,61.808313378830725,4.765877023522664,Digging,Idle,0.0,61.48420204413438,4.69973484228671,Digging,Idle,0.0,59.38429726055922,4.575329676279076,Digging,Idle,-0.32411133469634734,-2.4240161182715028
218,14:15,0.0,61.808313378830725,4.575329676279076,Digging,Idle,0.0,61.48420204413438,4.765877023522664,Digging,Idle,0.0,59.38429726055922,3.8125742014510053,Traveling,Idle,-0.32411133469634734,-2.4240161182715028
219,14:30,8.0,63.808313378830725,0.0,Charging,Serving CEV,7.880611865809371,63.454355010586724,0.0,Charging,Serving CEV,0.0,59.38429726055922,3.451415663777734,Loading/Swinging,Idle,-0.35395836824400106,-4.424016118271503
220,14:45,0.0,63.808313378830725,3.8125742014510053,Traveling,Idle,0.0,63.454355010586724,3.8125742014510053,Traveling,Idle,0.0,59.38429726055922,3.329176943828444,Loading/Swinging,Idle,-0.35395836824400106,-4.424016118271503
221,15:00,0.0,63.808313378830725,3.451415663777734,Loading/Swinging,Idle,0.0,63.454355010586724,3.329176943828444,Loading/Swinging,Idle,8.0,61.38429726055922,0.0,Charging,Serving CEV,-0.35395836824400106,-2.4240161182715028
222,15:15,0.0,63.808313378830725,3.329176943828444,Loading/Swinging,Idle,0.0,63.454355010586724,4.575329676279076,Digging,Idle,0.0,61.38429726055922,2.9166563980529734,Loading/Swinging,Idle,-0.35395836824400106,-2.4240161182715028
223,15:30,0.0,63.808313378830725,2.9166563980529734,Loading/Swinging,Idle,0.0,63.454355010586724,2.9166563980529734,Loading/Swinging,Idle,0.0,61.38429726055922,3.5549558536468453,Loading/Swinging,Idle,-0.35395836824400106,-2.4240161182715028
224,15:45,8.0,65.80831337883072,0.0,Charging,Serving CEV,6.813937219611506,65.1578393154896,0.0,Charging,Serving CEV,0.0,61.38429726055922,4.523244689479653,Traveling,Idle,-0.6504740633411217,-4.424016118271496
225,16:00,0.0,65.80831337883072,3.5549558536468453,Loading/Swinging,Idle,0.0,65.1578393154896,3.5549558536468453,Loading/Swinging,Idle,0.0,61.38429726055922,3.4119775605116107,Loading/Swinging,Idle,-0.6504740633411217,-4.424016118271496
226,16:15,0.0,65.80831337883072,4.523244689479653,Traveling,Idle,0.0,65.1578393154896,4.523244689479653,Traveling,Idle,8.0,63.38429726055922,0.0,Charging,Serving CEV,-0.6504740633411217,-2.4240161182714957
227,16:30,0.0,65.80831337883072,3.4119775605116107,Loading/Swinging,Idle,0.0,65.1578393154896,3.4119775605116107,Loading/Swinging,Idle,0.0,63.38429726055922,3.142981725547829,Loading/Swinging,Idle,-0.6504740633411217,-2.4240161182714957
228,16:45,0.0,65.80831337883072,3.142981725547829,Loading/Swinging,Idle,0.0,65.1578393154896,3.142981725547829,Loading/Swinging,Idle,7.541428048907381,65.26965427278607,0.0,Charging,Serving CEV,-0.6504740633411217,-0.5386591060446477
229,17:00,8.0,67.80831337883072,0.0,Charging,Serving CEV,0.44725982918593843,65.26965427278608,0.0,Charging,Serving CEV,8.0,67.26965427278607,0.0,Charging,Serving CEV,-2.5386591060446335,-0.5386591060446477
230,17:15,8.0,69.80831337883072,0.0,Charging,Serving CEV,8.0,67.26965427278608,0.0,Charging,Serving CEV,8.0,69.26965427278606,0.0,Charging,Serving CEV,-2.5386591060446335,-0.5386591060446619
231,17:30,8.000000000000009,71.80831337883072,0.0,Charging,Serving CEV,8.0,69.26965427278608,0.0,Charging,Serving CEV,7.999999999999944,71.26965427278606,0.0,Charging,Serving CEV,-2.5386591060446335,-0.5386591060446619
232,17:45,0.0,71.80831337883072,0.0,Idle,Idle,8.0,71.26965427278608,0.0,Charging,Serving CEV,0.0,71.26965427278606,0.0,Idle,Traveling,-0.5386591060446335,-0.5386591060446619
233,18:00,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,0.0,71.26965427278606,0.0,Idle,Idle,-0.5386591060446335,-0.5386591060446619
234,18:15,0.0,71.80831337883072,0.0,Idle,Traveling,0.0,71.26965427278608,0.0,Idle,Traveling,0.0,71.26965427278606,0.0,Idle,Idle,-0.5386591060446335,-0.5386591060446619
235,18:30,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,0.0,71.26965427278606,0.0,Idle,Idle,-0.5386591060446335,-0.5386591060446619
236,18:45,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,0.0,71.26965427278606,0.0,Idle,Idle,-0.5386591060446335,-0.5386591060446619
237,19:00,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,0.0,71.26965427278606,0.0,Idle,Idle,-0.5386591060446335,-0.5386591060446619
238,19:15,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,0.0,71.26965427278606,0.0,Idle,Idle,-0.5386591060446335,-0.5386591060446619
239,19:30,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,0.0,71.26965427278606,0.0,Idle,Idle,-0.5386591060446335,-0.5386591060446619
240,19:45,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,0.0,71.26965427278606,0.0,Idle,Idle,-0.5386591060446335,-0.5386591060446619
241,20:00,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,0.0,71.26965427278606,0.0,Idle,Idle,-0.5386591060446335,-0.5386591060446619
242,20:15,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,0.0,71.26965427278606,0.0,Idle,Idle,-0.5386591060446335,-0.5386591060446619
243,20:30,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,0.0,71.26965427278606,0.0,Idle,Idle,-0.5386591060446335,-0.5386591060446619
244,20:45,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,0.0,71.26965427278606,0.0,Idle,Idle,-0.5386591060446335,-0.5386591060446619
245,21:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
246,21:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
247,21:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
248,21:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
249,22:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
250,22:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
251,22:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
252,22:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
253,23:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
254,23:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
255,23:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
256,23:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
257,00:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
